video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
db-miH8Ccfw,1803537,2,1,3,13
eylN34ziQ5U,1237566,3,1,3,13
fNkYlnioiuI,2535953,2,1,3,13
g1St7kFcrMU,2831770,2,1,3,13
hrCCXiiKJO0,838846,3,1,3,13
iCJsYBtFJzs,3846431,2,1,3,13
jO3G9BJGZRg,1211732,3,1,3,13
l81u-oSIAp4,1518008,2,1,3,13
lGIlDdAbz2Q,1304200,2,1,3,13
m1Z8jD58u0k,2027343,3,1,3,13
maVWvNkhgpM,1362900,2,1,3,13
nhYRGhDslwQ,4516894,2,1,3,13
ntZ0Pr4lNKY,1583608,3,1,3,13
o9G9Gh_E_J0,847265,2,1,3,13
pxIEwIk9ZZs,2157499,2,1,3,13
qtOo192Du9Q,3021849,2,1,3,13
sD2c3jDYfTE,670593,2,1,3,13
yZ6AaaXbzvs,2948665,3,1,3,13
yr-EmEkQHE0,2534609,3,1,3,13
z3vWH1P6ecI,743810,2,1,3,13
zizSb08d3UM,1114919,2,1,3,13
1XS0TS_UvVE,1841444,2,1,3,13
1fEUXeYmf48,1539796,2,1,3,13
1g6Ca_UjOrs,645641,2,1,3,13
4CAzbmorOsI,1495316,2,1,3,13
6_6zwVNn88o,1962039,2,1,3,13
7hTZlXVIyFs,3056960,3,1,3,13
EeLOvKh-JyI,640335,2,1,3,13
F9HqXzhGX5U,8160186,3,1,3,13
G2BHnBPXcIo,2593748,3,1,3,13
LtpivkET73k,1278804,2,1,3,13
Q4wgZOaWtsg,2423943,3,1,3,13
RFVD2uqMYuM,1227228,3,1,3,13
Srp90Hp0G70,3893693,2,1,3,13
TRH8MAVf2bI,1669291,3,1,3,13
UDRnXJXKX-A,2567345,2,1,3,13
Xjd7HwpFr3Q,3026056,3,1,3,13
_TCytMRQCq4,776810,2,1,3,13
aFn5NVuNqvI,2989711,2,1,3,13
fPsW-0nzjHg,866116,2,1,3,13
io5VzFvrfVA,784775,3,1,3,13
jGHLh-yAYd0,1264600,2,1,3,13
jJ0L5tVPawI,679092,2,1,3,13
kMbGl7gWtZo,1529138,2,1,3,13
kmS9gryX0zQ,1113200,2,1,3,13
mgS_KbNdlEI,1505918,3,1,3,13
n-o8C73g9to,1568986,2,1,3,13
nVl5RJLxdWc,1641210,3,1,3,13
pfTyVn2tG4s,3198745,2,1,3,13
q0JW51TaTy0,1485941,3,1,3,13
qUPnry2a3kM,822963,2,1,3,13
rPuXsJhex64,918603,3,1,3,13
sMcKWsm-Cs8,2083108,3,1,3,13
tQBsAxY5ZuY,1482085,3,1,3,13
tTMM-OONd1M,1298757,3,1,3,13
utfXVgrt9TE,1137258,2,1,3,13
v2_LDwlcr-E,1295152,2,1,3,13
wrS-qwLiDWY,1674268,3,1,3,13
-bU6e5GI6Zs,3961774,2,1,3,13
